id.orig_p,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,id.orig_h,id.resp_h
42529,9814,tcp,S0,0.06657872,ShA,2.9132009,172.23256,0.0061409622,0.4448328,192.168.100.103,117.75.200.138
42119,15523,udp,S0,-0.005226711,D,1.0529397,35.44722,0.010947451,-1.6152849,192.168.100.103,121.31.192.106
42868,30878,udp,S0,0.003527172,D,1.0822897,39.776546,-0.050898477,-1.8035975,192.168.100.103,153.54.187.177
36407,10194,tcp,S0,0.005376473,ShA,2.9920268,183.9224,0.31400108,1.05552,192.168.100.103,15.110.196.178
38717,10904,tcp,S0,0.021554723,ShA,2.9829702,181.82632,0.17537785,-3.1350813,192.168.100.103,58.102.190.148
42556,37138,udp,S0,0.020052347,D,1.1339159,40.602226,-0.04829675,-4.669956,192.168.100.103,159.73.193.193
55107,2043,tcp,S0,-0.018388208,S,0.949919,54.400383,0.106631264,4.7251444,192.168.100.103,68.126.74.94
55786,0,tcp,S0,-0.02126962,S,0.9447771,51.435204,0.08117285,-1.292923,192.168.100.103,64.77.95.86
43250,38739,udp,S0,0.013365354,D,1.1199763,42.821545,-0.058046937,-1.3575068,192.168.100.103,175.60.179.214
40683,10795,tcp,S0,0.052444816,ShA,2.9352136,176.12004,0.09006874,0.44370365,192.168.100.103,103.92.195.150
43240,36230,udp,S0,0.00929869,D,1.0913742,41.089855,-0.059935674,-0.99625206,192.168.100.103,169.61.182.203
54703,453,tcp,S0,-0.023519177,S,0.93447393,52.382484,0.098622635,1.4732113,192.168.100.103,58.102.103.103
55333,0,tcp,S0,-0.020572226,S,0.94740313,52.410713,0.098703116,0.4504223,192.168.100.103,61.90.99.95
42803,39599,udp,S0,0.013913795,D,1.1233432,41.77935,-0.053754434,-3.1593094,192.168.100.103,169.64.188.210
41975,37223,udp,S0,0.022718336,D,1.1021047,38.70272,-0.052256912,-4.5894623,192.168.100.103,157.74.199.193
41975,19064,udp,S0,-0.0032053143,D,1.0665722,37.535957,0.0005593449,-1.6979027,192.168.100.103,129.40.196.124
42179,26573,udp,S0,0.0013586022,D,1.0731735,39.216175,-0.0416694,-1.7997608,192.168.100.103,142.43.201.155
55014,1958,tcp,S0,-0.01727631,S,0.9532436,54.427307,0.10588604,4.709676,192.168.100.103,69.125.75.94
41940,13324,udp,S0,-0.0052485615,D,1.0536882,35.322052,0.016300604,-1.1061354,192.168.100.103,116.25.194.97
54642,1571,tcp,S0,-0.02218163,S,0.9519428,53.993446,0.0969918,2.5287561,192.168.100.103,65.118.96.102
42917,9958,tcp,S0,0.06704053,ShA,2.8934426,170.48645,-0.0080778,0.27043056,192.168.100.103,119.73.202.139
37480,10439,tcp,S0,0.012721032,ShA,2.991681,183.14154,0.24992576,-0.8952894,192.168.100.103,35.107.193.163
54667,995,tcp,S0,-0.025653888,S,0.9350625,52.800705,0.09800242,1.7317123,192.168.100.103,59.109.104.106
54732,1770,tcp,S0,-0.022700261,S,0.94888306,54.087044,0.0961089,2.4664855,192.168.100.103,64.119.96.103
42658,36497,udp,S0,0.02131283,D,1.1511601,41.64788,-0.043612674,-4.460991,192.168.100.103,158.74.192.189
54621,1529,tcp,S0,-0.022011187,S,0.95279723,53.983284,0.09722002,2.553259,192.168.100.103,65.117.96.101
41312,4843,udp,S0,0.005413674,D,0.93444085,30.882702,0.047397874,5.2435384,192.168.100.103,92.2.203.38
55369,0,tcp,S0,-0.020583812,S,0.9483445,52.3152,0.09817238,0.29224014,192.168.100.103,61.89.99.94
55551,0,tcp,S0,-0.020646967,S,0.94297814,51.766655,0.09257393,-0.3438244,192.168.100.103,62.85.97.91
40640,5302,udp,S0,0.007334223,Ar,0.9999663,34.701603,0.040368848,5.5759435,192.168.100.103,95.-1.211.45
42109,14155,udp,S0,-0.0063969195,D,1.0475637,34.77625,0.01570937,-1.4870119,192.168.100.103,117.28.192.99
41861,22150,udp,S0,-0.0013096221,D,1.0684179,38.540253,-0.01713258,-1.941433,192.168.100.103,133.42.201.137
43018,37578,udp,S0,0.017597366,D^,1.1650006,42.674824,-0.034895852,-4.4443216,192.168.100.103,163.71.187.195
37454,10605,tcp,S0,0.013446093,ShA,2.9772313,182.06177,0.25419182,-0.29198742,192.168.100.103,33.106.193.166
43188,39243,udp,S0,0.013455253,D,1.1526648,43.397346,-0.03876844,-3.1530972,192.168.100.103,169.66.183.207
35686,10324,tcp,S0,-0.00047379732,ShADFadfRR,2.9840198,184.45909,0.35156542,1.9181118,192.168.100.103,4.112.198.187
55469,2206,tcp,S0,-0.018632598,S,0.9526402,54.560555,0.11764195,5.68161,192.168.100.103,67.129.63.89
55232,2062,tcp,S0,-0.018418621,S,0.9501161,54.402924,0.1099119,5.0841737,192.168.100.103,68.127.69.91
54909,1921,tcp,S0,-0.01731645,S,0.9532628,54.42756,0.10351306,4.392793,192.168.100.103,69.124.79.96
39607,11499,tcp,S0,0.03334657,ShA,2.9410913,178.57217,0.1357854,-2.1925774,192.168.100.103,76.100.189.154
54716,1717,tcp,S0,-0.022877928,S,0.94860077,54.01365,0.096149415,2.4240227,192.168.100.103,64.119.96.103
40209,10592,tcp,S0,0.04742814,ShA,2.9659,179.15247,0.10504195,-0.48849583,192.168.100.103,95.94.193.149
56549,3437,tcp,S0,-0.020192716,S,0.9341337,53.716057,0.14865421,8.071581,192.168.100.103,60.139.47.87
54618,1233,tcp,S0,-0.024234314,S,0.94449323,53.39492,0.097568154,2.0821195,192.168.100.103,62.113.102.104
42038,16525,udp,S0,-0.0042264573,D,1.0584973,36.18296,0.008415371,-1.5690374,192.168.100.103,124.34.193.112
55174,2050,tcp,S0,-0.018335372,S,0.9501691,54.400154,0.108430296,4.930606,192.168.100.103,68.126.71.92
40481,10616,tcp,S0,0.050468102,ShA,2.9570136,177.879,0.09705064,0.08021641,192.168.100.103,100.92.194.148
54632,1442,tcp,S0,-0.023719952,S,0.9471752,53.636765,0.09648934,2.224423,192.168.100.103,63.115.100.103
42163,37574,udp,S0,0.02041484,D,1.1023624,38.727104,-0.057751343,-4.8998194,192.168.100.103,158.73.196.195
55635,2322,tcp,S0,-0.01867427,S,0.95622176,54.793457,0.12251734,5.9920554,192.168.100.103,66.131.60.88
56376,3139,tcp,S0,-0.02026746,S,0.9444932,54.234913,0.1451065,7.701195,192.168.100.103,62.138.49.87
54681,220,tcp,S0,-0.022750936,S,0.9438058,52.684258,0.10158769,1.4858341,192.168.100.103,59.99.104.101
40103,10801,tcp,S0,0.044757836,ShA,2.9564652,178.7935,0.11022533,-0.78703594,192.168.100.103,91.96.192.151
41712,11691,udp,S0,-0.0022092033,D,1.0691317,36.82587,0.019326225,-0.19549179,192.168.100.103,113.21.198.89
56159,2731,tcp,S0,-0.01982249,S,0.9557614,54.7946,0.13924709,7.126457,192.168.100.103,64.136.52.86
41970,14582,udp,S0,-0.0054359585,D,1.0440484,34.744404,0.012159839,-1.470396,192.168.100.103,118.28.194.102
54784,1828,tcp,S0,-0.021300886,S,0.9493852,54.290546,0.09720983,2.8789587,192.168.100.103,65.122.91.102
41957,10083,tcp,S0,0.06274214,ShA,2.8999822,172.09204,0.028323531,0.7693577,192.168.100.103,114.79.200.142
43055,38603,udp,S0,0.012947883,D,1.0959601,41.69591,-0.06493361,-1.057272,192.168.100.103,175.59.183.214
41537,10262,tcp,S0,0.059486806,ShA,2.9070415,173.0348,0.05344817,0.7881956,192.168.100.103,112.82.199.142
40744,5504,udp,S0,0.0066716513,D,1.0067987,34.983124,0.038784355,5.152141,192.168.100.103,95.0.210.46
37194,10544,tcp,S0,0.011856139,ShA,2.9759636,182.10336,0.2705165,0.29310322,192.168.100.103,28.107.194.170
43127,39244,udp,S0,0.013619438,D,1.1500522,43.16642,-0.040245906,-3.151579,192.168.100.103,169.66.184.207
34799,10506,tcp,S0,-0.008550093,ShADFadfRR,3.0055795,187.45502,0.39476785,2.4202795,192.168.100.103,-7.115.200.194
42570,37469,udp,S0,0.01928166,D,1.1294867,40.348682,-0.04925774,-4.766464,192.168.100.103,160.72.192.194
54887,1918,tcp,S0,-0.019103657,S,0.9502966,54.422066,0.1020031,3.899056,192.168.100.103,67.124.83.99
55375,0,tcp,S0,-0.020602938,S,0.9452879,52.307327,0.097206324,0.3246107,192.168.100.103,61.90.99.94
55991,2529,tcp,S0,-0.020332213,S,0.955091,54.908104,0.1322242,6.536557,192.168.100.103,64.134.55.88
55117,0,tcp,S0,-0.021080703,S,0.9485763,52.67845,0.09952895,0.7932129,192.168.100.103,60.92.102.96
55627,0,tcp,S0,-0.02079067,S,0.9447238,51.66458,0.09059477,-0.5877924,192.168.100.103,63.82.96.89
54817,1836,tcp,S0,-0.019509636,S,0.951249,54.3886,0.099634536,3.4579802,192.168.100.103,67.123.86.100
54629,1440,tcp,S0,-0.02359197,S,0.94764227,53.65573,0.0965676,2.2477856,192.168.100.103,63.115.100.103
42915,32762,udp,S0,0.005848471,D,1.0841295,40.300304,-0.060010985,-1.3353901,192.168.100.103,159.56.187.188
41104,10496,tcp,S0,0.05583071,ShA,2.9233978,174.64359,0.07327842,0.61443615,192.168.100.103,108.87.197.144
41951,15756,udp,S0,-0.004236143,D,1.0518643,35.623344,0.007504791,-1.5280762,192.168.100.103,122.31.194.109
54650,933,tcp,S0,-0.025606442,S,0.93572617,52.788925,0.09849783,1.7359004,192.168.100.103,59.109.104.106
54725,1768,tcp,S0,-0.021575775,S,0.9516586,54.241756,0.097056046,2.7235007,192.168.100.103,66.120.94.102
43355,39205,udp,S0,0.011964802,D,1.1360606,43.406933,-0.04586892,-2.30095,192.168.100.103,173.62.179.211
38448,11046,tcp,S0,0.020545945,ShA,2.9647346,180.5817,0.19464284,-1.9034414,192.168.100.103,50.103.191.154
54988,1998,tcp,S0,-0.01812042,S,0.9506255,54.405277,0.10416565,4.441794,192.168.100.103,68.125.78.96
42799,38770,udp,S0,0.015680384,D,1.1434643,41.91246,-0.04486087,-3.833664,192.168.100.103,165.67.188.204
40780,5466,udp,S0,0.0067081777,D,1.0040947,34.797398,0.039114565,5.12889,192.168.100.103,95.1.210.46
42654,38936,udp,S0,0.016199056,D,1.1315298,41.171665,-0.051626965,-3.9663286,192.168.100.103,165.67.190.205
54887,1912,tcp,S0,-0.018029757,S,0.9521969,54.42821,0.102711156,4.1596885,192.168.100.103,68.124.81.97
43368,37037,udp,S0,0.010893635,D,1.1071775,42.12437,-0.058764696,-0.69051933,192.168.100.103,171.61.181.208
55219,2075,tcp,S0,-0.01863157,S,0.94931585,54.392357,0.10914627,4.9916673,192.168.100.103,68.126.70.92
43196,39109,udp,S0,0.012289528,D,1.1257132,43.13935,-0.054675356,-2.0439234,192.168.100.103,175.60.181.213
55710,0,tcp,S0,-0.02103199,S,0.9428427,51.595043,0.08620527,-0.87542725,192.168.100.103,63.81.96.88
55078,2044,tcp,S0,-0.018534169,S,0.9494437,54.39541,0.105766915,4.6117067,192.168.100.103,68.125.75.95
43124,38542,udp,S0,0.012649622,D,1.0972927,41.699207,-0.062596425,-0.95663357,192.168.100.103,175.59.182.213
42847,39505,udp,S0,0.014310986,D,1.1288335,41.94992,-0.05167356,-3.095293,192.168.100.103,169.65.188.209
58070,6379,tcp,S0,-0.017642442,ShA,0.87097585,52.71548,0.19002473,13.26609,192.168.100.103,50.146.24.83
43015,38464,udp,S0,0.015070815,D,1.1623511,43.045303,-0.034444973,-3.733121,192.168.100.103,166.68.186.202
54612,1470,tcp,S0,-0.02253227,S,0.9512724,53.84823,0.09709386,2.4477367,192.168.100.103,64.116.98.102
55661,2338,tcp,S0,-0.018788699,S,0.95603615,54.799236,0.123140365,6.028943,192.168.100.103,66.131.60.88
45870,1960,udp,S0,-0.004622082,F,0.88745815,33.474422,0.06763125,2.835637,192.168.100.103,89.24.170.44
54619,1491,tcp,S0,-0.022493303,S,0.9512891,53.873188,0.09705269,2.4583488,192.168.100.103,64.117.98.102
55492,0,tcp,S0,-0.020876762,S,0.9409598,51.981644,0.09357837,-0.078845024,192.168.100.103,61.88.98.93
56949,4201,tcp,S0,-0.0195362,S,0.9089132,52.41304,0.1581229,9.0693035,192.168.100.103,57.142.41.87
37623,10619,tcp,S0,0.014348328,ShA,2.980189,182.19623,0.24318355,-0.7537432,192.168.100.103,36.106.193.163
38020,10875,tcp,S0,0.017623544,ShA,2.9685607,181.10573,0.2206496,-1.1348753,192.168.100.103,43.104.192.159
54595,1324,tcp,S0,-0.02367746,S,0.9476581,53.54322,0.09699708,2.2108803,192.168.100.103,63.114.101.103
42766,4223,udp,S0,0.00077080354,D,0.8798958,28.777653,0.056943208,4.458859,192.168.100.103,91.9.191.36
42865,39709,udp,S0,0.012898169,D,1.1174293,41.80415,-0.053483292,-3.2094374,192.168.100.103,170.64.187.211
44048,19070,tcp,S0,0.052596424,HaDdAFf,2.1651666,117.03749,-0.038560435,-4.21329,192.168.100.103,137.76.202.151
37355,10781,tcp,S0,0.013866663,ShA,2.9602365,180.82756,0.263376,0.55643463,192.168.100.103,29.106.194.170
41609,10379,tcp,S0,0.059990875,ShA,2.8934832,171.98917,0.049266048,0.74087334,192.168.100.103,112.82.199.143
54620,969,tcp,S0,-0.025042426,S,0.939912,52.998962,0.09921159,1.9177976,192.168.100.103,61.110.104.105
54835,93,tcp,S0,-0.021811768,S,0.9432839,52.54205,0.099905424,1.2653027,192.168.100.103,59.97.103.100
42716,38623,udp,S0,0.016615283,D,1.140997,41.631947,-0.04746513,-4.1124897,192.168.100.103,164.68.189.203
42441,37996,udp,S0,0.01907356,D,1.118835,39.899426,-0.057614967,-4.684861,192.168.100.103,161.70.193.199
43021,39421,udp,S0,0.013951112,D,1.13886,42.633804,-0.046157137,-3.1192656,192.168.100.103,169.65.186.208
42248,4580,udp,S0,0.0022202386,D,0.886018,28.718822,0.053135008,4.5947948,192.168.100.103,91.6.194.36
43199,38923,udp,S0,0.012695361,D,1.120981,42.96183,-0.058733955,-1.7438965,192.168.100.103,175.60.181.214
55779,0,tcp,S0,-0.020971742,S,0.95205057,51.842484,0.08433801,-1.070982,192.168.100.103,64.76.95.86
41489,10361,tcp,S0,0.059055522,ShA,2.9033165,172.80168,0.056225948,0.760829,192.168.100.103,112.83.198.142
39980,10385,tcp,S0,0.04369957,ShA,2.9860768,180.81961,0.112479664,-1.1484251,192.168.100.103,92.95.192.146
38220,10775,tcp,S0,0.018088669,ShA,2.9817305,181.99692,0.20590033,-2.047059,192.168.100.103,48.104.191.155
55631,0,tcp,S0,-0.019801177,R,0.9405564,49.21487,0.080663085,-1.7776241,192.168.100.103,68.70.95.78
54765,1800,tcp,S0,-0.020977449,S,0.9508321,54.305397,0.0975322,2.9347796,192.168.100.103,66.121.91.102
43676,21179,tcp,S0,0.049795013,HaDdAFf,2.066794,110.23174,-0.044404045,-4.224496,192.168.100.103,137.76.203.155
55354,0,tcp,S0,-0.020573277,S,0.9471467,52.35997,0.09823091,0.37748432,192.168.100.103,61.90.99.94
42983,38115,udp,S0,0.016121998,D^,1.163766,42.875805,-0.034599498,-4.166768,192.168.100.103,164.70.187.199
40881,6048,udp,S0,0.0056851087,D,1.0300927,36.31209,0.031945407,4.1306286,192.168.100.103,97.2.211.52
36332,10270,tcp,S0,0.0050119013,ShA,2.986764,183.6532,0.31851485,1.2897768,192.168.100.103,13.110.196.180
37695,10727,tcp,S0,0.015262634,ShA,2.97294,181.60928,0.24001083,-0.6283817,192.168.100.103,37.105.193.163
42164,24068,udp,S0,-0.0020204708,D,1.0613904,37.7895,-0.020139694,-2.2320042,192.168.100.103,136.45.198.141
54774,254,tcp,S0,-0.022468109,S,0.9396874,52.477043,0.099629425,1.3820333,192.168.100.103,59.99.103.102
56436,3251,tcp,S0,-0.01976217,S,0.94136745,54.01651,0.14684364,7.8940043,192.168.100.103,61.138.48.87
55068,0,tcp,S0,-0.02126507,S,0.9466179,52.643715,0.099085465,0.88167477,192.168.100.103,60.94.102.97
54798,307,tcp,S0,-0.022541422,S,0.937097,52.38099,0.09870479,1.3597097,192.168.100.103,59.100.102.102
40769,10394,tcp,S0,0.052813984,ShA,2.9515433,176.92706,0.08336878,0.1242733,192.168.100.103,105.90.196.143
56589,3520,tcp,S0,-0.019508611,S,0.9323793,53.548683,0.15013592,8.243252,192.168.100.103,60.140.46.87
43486,36870,udp,S0,0.010275744,D,1.1090142,42.019455,-0.05434379,-0.70599365,192.168.100.103,171.62.179.206
43296,38166,udp,S0,0.011691261,D,1.1054912,42.026394,-0.058540404,-0.7261076,192.168.100.103,173.61.180.211
55042,1992,tcp,S0,-0.017750554,S,0.9517981,54.414932,0.105913416,4.682187,192.168.100.103,68.125.75.94
41962,12946,udp,S0,-0.005232118,D,1.0590084,35.66241,0.018340394,-0.9815283,192.168.100.103,115.25.194.95
54730,1761,tcp,S0,-0.02099381,S,0.95244616,54.29794,0.097576275,2.8873963,192.168.100.103,66.121.92.101
34820,10531,tcp,S0,-0.008102149,ShADFadfRR,3.0015445,187.12671,0.39439905,2.5495067,192.168.100.103,-7.115.200.195
39615,10801,tcp,S0,0.03541383,ShA,2.9778652,181.00743,0.1268758,-2.4098663,192.168.100.103,81.98.190.148
41959,36868,udp,S0,0.024688106,D,1.1202917,40.038364,-0.045471504,-4.2311296,192.168.100.103,155.76.199.190
55242,0,tcp,S0,-0.020873193,S,0.94486,52.480053,0.09760164,0.58325005,192.168.100.103,60.92.100.96
41245,10590,tcp,S0,0.057346843,ShA,2.9077349,173.43217,0.06971893,0.8757944,192.168.100.103,109.86.197.146
54641,1046,tcp,S0,-0.02512274,S,0.9395804,53.059788,0.09876661,1.9117584,192.168.100.103,61.111.104.105
41638,10276,tcp,S0,0.060234375,ShA,2.9004688,172.47272,0.047441013,0.77573395,192.168.100.103,112.82.199.143
54583,737,tcp,S0,-0.025082406,S,0.939743,52.844463,0.09953658,1.7017531,192.168.100.103,59.106.105.104
55316,2077,tcp,S0,-0.018375997,S,0.9512012,54.463623,0.113016345,5.3790812,192.168.100.103,68.127.66.89
55136,2012,tcp,S0,-0.017814528,S,0.9517208,54.412533,0.10819501,4.937155,192.168.100.103,69.126.72.92
40629,10754,tcp,S0,0.051945344,ShA,2.9405746,176.55507,0.09215651,0.36998653,192.168.100.103,102.92.194.150
55516,0,tcp,S0,-0.020672724,S,0.9429442,51.85433,0.09316726,-0.24021149,192.168.100.103,62.86.97.92
39844,10953,tcp,S0,0.039451472,ShA,2.9601264,179.52426,0.11961391,-1.6144228,192.168.100.103,85.98.191.151
55143,1994,tcp,S0,-0.01751478,S,0.95265293,54.418636,0.10883735,5.027412,192.168.100.103,69.126.71.91
43171,35070,udp,S0,0.0070827343,D,1.085576,40.48784,-0.059075102,-1.1682434,192.168.100.103,165.62.182.196
41362,10157,tcp,S0,0.05781714,ShA,2.927929,174.66275,0.06297431,0.7777071,192.168.100.103,111.83.198.140
55528,0,tcp,S0,-0.020609535,S,0.94364977,51.81636,0.0931558,-0.28276634,192.168.100.103,62.85.97.91
41980,24609,udp,S0,0.0006921105,D,1.0715636,38.97796,-0.03346975,-1.7930593,192.168.100.103,138.41.203.147
43172,34718,udp,S0,0.0063533224,D,1.0845511,40.268307,-0.057405055,-1.2602625,192.168.100.103,163.62.182.194
54894,1924,tcp,S0,-0.01844056,S,0.95128095,54.423115,0.1025242,4.0831313,192.168.100.103,68.124.81.98
43155,39533,udp,S0,0.012147002,D,1.1245425,42.310482,-0.043994203,-3.0392027,192.168.100.103,171.64.183.211
54731,1746,tcp,S0,-0.020153694,S,0.9538417,54.345196,0.098333895,3.0931911,192.168.100.103,66.121.90.100
43131,35118,udp,S0,0.0075558797,D,1.0861541,40.662502,-0.06098941,-1.0704756,192.168.100.103,165.61.183.197
41932,21412,udp,S0,-0.0024639294,D,1.0711964,38.490456,-0.010164544,-1.9285793,192.168.100.103,132.43.200.134
41535,8196,udp,S0,0.00088002346,D,1.0708249,37.642414,0.0273318,1.1814718,192.168.100.103,103.12.204.65
43137,38685,udp,S0,0.013507225,D,1.1094111,42.312836,-0.062240973,-1.2210407,192.168.100.103,175.59.181.214
41828,20628,udp,S0,-0.002645228,D,1.0690496,38.312336,-0.007877067,-1.793006,192.168.100.103,132.41.200.132
43034,39267,udp,S0,0.011938069,D,1.1233199,42.94485,-0.057364345,-2.6492825,192.168.100.103,174.61.185.214
39660,10895,tcp,S0,0.03600332,ShA,2.9709907,180.50945,0.12590855,-2.2505732,192.168.100.103,82.98.190.149
43132,39554,udp,S0,0.012352254,D,1.1273335,42.40389,-0.043824166,-3.0878468,192.168.100.103,171.65.183.210
43164,35112,udp,S0,0.0072313845,D,1.0857728,40.538006,-0.059551284,-1.1431885,192.168.100.103,165.62.182.196
54805,1803,tcp,S0,-0.01837954,S,0.953874,54.446823,0.10098797,3.7558122,192.168.100.103,68.123.84.98
42391,9770,tcp,S0,0.06607108,ShA,2.9202046,172.8885,0.012633681,0.55783653,192.168.100.103,117.76.200.137
41103,6812,udp,S0,0.0047346605,D,1.0595952,37.836994,0.026552618,2.9142413,192.168.100.103,99.6.209.59
57271,4896,tcp,S0,-0.018533166,S,0.8898493,51.40502,0.16731192,10.208364,192.168.100.103,55.143.36.85
43193,35249,udp,S0,0.007240467,D,1.0858488,40.517128,-0.058962762,-1.1698971,192.168.100.103,166.62.182.196
54675,1584,tcp,S0,-0.023287043,S,0.9479072,53.83074,0.0963141,2.3271008,192.168.100.103,64.117.98.103
54784,1829,tcp,S0,-0.0213391,S,0.94933444,54.288506,0.09717496,2.8694744,192.168.100.103,65.122.92.102
40834,10595,tcp,S0,0.05369728,ShA,2.9363577,175.87115,0.0820892,0.34866714,192.168.100.103,106.90.196.146
43106,39469,udp,S0,0.013205729,D,1.1376737,42.827656,-0.044699535,-3.158431,192.168.100.103,170.65.184.209
29059,15192,tcp,S0,-0.046159446,ShADadRf,3.1021752,204.43604,0.74628866,11.540439,192.168.100.103,-89.133.224.253
54643,1298,tcp,S0,-0.024412557,S,0.94363993,53.422165,0.097211756,2.060773,192.168.100.103,62.113.102.105
43134,38666,udp,S0,0.013501652,D,1.106239,42.134167,-0.062180504,-1.1341391,192.168.100.103,175.59.181.214
41891,19892,udp,S0,-0.0030235015,D,1.0681711,37.975174,-0.003907174,-1.7585878,192.168.100.103,131.41.198.129
39070,11296,tcp,S0,0.025926568,ShA,2.9610498,180.04784,0.16283576,-2.436325,192.168.100.103,64.101.189.152
54666,1090,tcp,S0,-0.02535348,S,0.93841964,53.060493,0.0985325,1.8780298,192.168.100.103,60.111.104.106
54695,1603,tcp,S0,-0.023738649,S,0.9461717,53.77729,0.09599221,2.2470794,192.168.100.103,63.117.99.104
41790,18998,udp,S0,-0.0024701878,D,1.0620977,37.46657,-0.0034110695,-1.5879889,192.168.100.103,129.38.198.125
54735,1755,tcp,S0,-0.020419896,S,0.95322096,54.331604,0.09808521,3.0336318,192.168.100.103,66.121.91.101
35524,10082,tcp,S0,-0.0030852854,ShA,3.0001988,185.91183,0.3568732,1.3996754,192.168.100.103,3.113.198.187
55197,0,tcp,S0,-0.021060321,S,0.9446517,52.534363,0.097558066,0.6638689,192.168.100.103,60.93.101.96
41920,16908,udp,S0,-0.0034437831,D,1.0588264,36.405422,0.0063379407,-1.5079908,192.168.100.103,125.35.194.114
44688,14510,tcp,S0,0.058934044,R,2.4702368,138.82306,-0.03172806,-3.358141,192.168.100.103,134.73.203.144
54945,1961,tcp,S0,-0.017772898,S,0.95175904,54.412853,0.10371588,4.395935,192.168.100.103,68.124.79.96
43263,35252,udp,S0,0.0065948404,D,1.085088,40.26444,-0.056012094,-1.3179626,192.168.100.103,165.64.180.195
36523,10233,tcp,S0,0.0065918565,ShA,2.9882286,183.47052,0.3088522,1.1024361,192.168.100.103,17.110.196.177
34227,10985,tcp,S0,-0.01150161,ShADFadfRR,2.9929914,187.38742,0.4294793,4.004833,192.168.100.103,-17.116.202.204
55960,0,tcp,S0,-0.021294475,S,0.94955486,51.485245,0.08294513,-1.263423,192.168.100.103,64.75.93.85
43177,37625,udp,S0,0.011926167,D,1.1061188,42.38044,-0.06495623,-0.5728159,192.168.100.103,173.59.184.212
41794,36236,udp,S0,0.026843544,D,1.1428096,42.15515,-0.045196623,-4.36277,192.168.100.103,152.79.198.184
41605,12538,udp,S0,-0.002662044,D,1.0576503,36.02627,0.014689922,-0.47873497,192.168.100.103,115.23.198.96
43291,36789,udp,S0,0.011160336,D,1.1031077,42.10259,-0.06297214,-0.8552761,192.168.100.103,171.60.183.208
43147,37755,udp,S0,0.011992373,D,1.1060176,42.421684,-0.06586872,-0.58778954,192.168.100.103,173.58.184.213
36044,10120,tcp,S0,0.001781106,ShA,2.9990976,184.99307,0.33096778,1.0692148,192.168.100.103,10.111.197.181
43211,36437,udp,S0,0.010165043,D,1.0931916,41.397152,-0.06296724,-0.9389496,192.168.100.103,170.60.183.205
54902,1933,tcp,S0,-0.017743804,S,0.9521714,54.415173,0.10301854,4.2761927,192.168.100.103,68.124.80.97
40933,4950,udp,S0,0.00665807,D,0.9660622,32.637707,0.045022674,5.577854,192.168.100.103,93.1.207.40
43184,9852,tcp,S0,0.06703247,ShA,2.9031205,170.90138,-0.009863466,0.011235237,192.168.100.103,120.72.202.136
55161,2074,tcp,S0,-0.018745493,S,0.94889057,54.391907,0.10747622,4.7986393,192.168.100.103,68.126.73.94
54602,777,tcp,S0,-0.025413707,S,0.938699,52.83271,0.10035841,1.8074112,192.168.100.103,60.108.105.105
42187,25696,udp,S0,-0.00022007152,D,1.0691065,38.649704,-0.033179924,-1.9872065,192.168.100.103,140.44.199.149
42796,30950,udp,S0,0.0042922795,D,1.0822237,39.987457,-0.054047823,-1.6248188,192.168.100.103,154.53.188.179
57359,5077,tcp,S0,-0.019172005,S,0.88452744,51.32168,0.16939451,10.395513,192.168.100.103,54.143.35.86
40696,10414,tcp,S0,0.05217939,ShA,2.9555569,177.32384,0.08677095,0.06633091,192.168.100.103,104.90.195.144
41729,36436,udp,S0,0.026710283,D,1.1427221,42.208904,-0.04591492,-4.3560467,192.168.100.103,152.78.199.186
43822,9986,tcp,S0,0.06619026,S,2.8896966,169.37985,-0.011398077,-0.70021725,192.168.100.103,123.69.204.133
42740,30774,udp,S0,0.0043749698,D,1.0817872,40.052498,-0.054730043,-1.5739346,192.168.100.103,153.52.189.178
39186,11393,tcp,S0,0.027229033,ShA,2.9562554,179.65033,0.15741412,-2.3488636,192.168.100.103,66.101.189.153
43098,39282,udp,S0,0.011893384,D,1.1258191,42.990555,-0.054580405,-2.6479492,192.168.100.103,173.62.184.213
41899,14346,udp,S0,-0.005091248,D,1.0420423,34.647873,0.011669338,-1.3520765,192.168.100.103,118.27.194.102
42837,9937,tcp,S0,0.06714721,ShA,2.8950758,170.66905,-0.006487027,0.33688927,192.168.100.103,119.74.201.139
54685,1630,tcp,S0,-0.022966407,S,0.9487903,53.921944,0.096361555,2.3935642,192.168.100.103,64.118.97.103
41392,10644,tcp,S0,0.05845406,ShA,2.8946395,172.31421,0.06325457,0.867424,192.168.100.103,110.85.198.147
43019,38658,udp,S0,0.013362933,D,1.0986195,41.87095,-0.0660653,-1.1557236,192.168.100.103,176.59.183.215
41780,19940,udp,S0,-0.0025905669,D,1.0658302,37.981083,-0.006563306,-1.704196,192.168.100.103,131.40.200.130
56821,3945,tcp,S0,-0.01922302,S,0.91745204,52.77513,0.15513976,8.747218,192.168.100.103,58.141.43.87
40174,10723,tcp,S0,0.046307288,ShA,2.9568648,178.67688,0.10718776,-0.57882404,192.168.100.103,93.95.192.151
41372,7500,udp,S0,0.0027325852,D,1.0664448,37.75793,0.027377993,1.9888902,192.168.100.103,101.9.206.62
55207,0,tcp,S0,-0.020796478,S,0.9488328,52.58806,0.099750265,0.6797123,192.168.100.103,60.91.101.96
